day,solar_rad,airTemp,skyTemp,groundTemp
213.25,0,22.2,15.9837,20.3
213.313,72.77,22.9,16.1159,20.5
213.375,258.04,24.1,15.9963,20.8
213.438,440.63,25.6,16.0363,21.8
213.5,410.27,26.3,16.2619,22
213.563,670.09,28.2,16.2767,22.9
213.625,701.34,29.7,16.2925,23.1
213.688,469.64,29.7,16.1678,23.1
213.75,394.2,29.8,15.9982,22.8
213.813,63.84,27.5,15.8381,22
213.875,0,26,15.7279,21.6
213.938,0,23.4,15.8657,20.7
214,0,22.4,15.8273,20.2
214.063,0,20.2,15.5339,19.2
214.125,0,19.4,15.1454,18.9
214.188,0,18.9,14.6059,18.3
214.25,0,18.4,14.0399,18.1
214.313,205.8,18.9,12.8283,17.9
214.375,368.3,20.1,11.7654,18.3
214.438,664.73,22.6,11.1543,20
214.5,755.8,23.7,10.6587,20.6
214.563,544.64,23.9,10.2033,21
214.625,335.71,24.2,9.86525,20.8
214.688,548.21,24.8,9.22842,20.8
214.75,290.18,23.9,8.65771,20.5
214.813,53.13,22.3,8.18493,19.8
214.875,0,21.3,7.99328,19.1
214.938,0,18.9,7.6314,18.3
215,0,17.7,7.05316,18.2
215.063,0,15.8,6.62465,17.4
215.125,0,15.6,6.07624,17.3
215.188,0,15.6,5.53593,16.8
215.25,0,14.9,4.9816,16.6
215.313,220.09,16.5,3.67934,16.7
215.375,393.75,17.6,2.53176,17.1
215.438,670.54,20,1.84791,18.3
215.5,758.04,21.3,1.37939,19.2
215.563,541.07,22.6,1.43243,20.2
215.625,566.07,23.3,1.49595,20.1
215.688,508.93,24.4,1.65008,20.3
215.75,366.07,24.3,1.79075,20.1
215.813,61.16,22.7,2.57605,19.4
215.875,0,20.9,3.24579,18.7
215.938,0,20,3.65217,17.4
216,0,19.4,3.85241,17.1
216.063,0,18.1,3.7264,16.7
216.125,0,17.2,3.47552,16.5
216.188,0,15.3,3.39637,16.2
216.25,0,15.6,3.31442,16
216.313,213.39,17.7,2.49932,16.2
216.375,385.71,20.1,1.77678,16.7
216.438,661.16,23,1.43189,18.8
216.5,746.43,24.3,1.26913,19.7
216.563,756.7,25.4,1.32936,20.9
216.625,745.54,26.1,1.46891,21.1
216.688,311.16,26.4,2.10415,20.9
216.75,147.77,25.8,2.75869,20.6
216.813,47.77,23.9,3.90958,20
216.875,0,21.8,4.86916,19.6
216.938,0,18.8,5.40626,18.6
217,0,17.8,5.7699,18.2
217.063,0,17.5,6.02635,17.7
217.125,0,17.6,6.15689,17.7
217.188,0,17.5,6.2975,17.6
217.25,0,16.9,6.41853,17.4
217.313,58.04,17.7,6.65201,17.3
217.375,146.43,18.4,6.73453,17.8
217.438,348.21,20.9,6.77468,19
217.5,275,21.6,6.95907,19.3
217.563,491.52,23,7.1037,19.8
217.625,450.89,24,7.45068,20.4
217.688,422.32,24.2,7.82505,19.8
217.75,185.71,24.4,8.32862,19.7
217.813,58.04,23.8,9.25865,19.5
217.875,0,22.1,9.99893,18.9
217.938,0,19.3,10.6079,17.6
218,0,19.7,11.1885,17.4
218.063,0,19,11.5402,17.2
218.125,0,18.1,11.644,17.1
218.188,0,16.6,11.0999,16.5
218.25,0,16.3,10.588,16.4
218.313,204.91,17.5,9.60487,16.4
218.375,375.89,18.8,8.80181,16.8
218.438,636.61,21.5,8.43908,18.5
218.5,610.71,22.8,8.38946,19.5
218.563,674.11,24.3,8.16428,20.3
218.625,734.82,24.9,8.06374,20.5
218.688,330.36,25.3,8.10262,20.3
218.75,164.73,25.1,8.32917,20.1
218.813,15.18,23.4,8.51268,19.5
218.875,0,19.9,8.70123,19
218.938,0,15.6,8.71464,17.3
219,0,15.1,8.54915,17.1
219.063,0,14.2,8.51588,16.6
219.125,0,14,8.30293,16.4
219.188,0,13.1,8.15382,16
219.25,0,12.5,7.79211,15.7
219.313,207.59,13.2,6.69093,15.5
219.375,362.5,14.4,5.80885,15.9
219.438,561.61,17.1,5.07577,16.7
219.5,695.54,18.4,4.31665,17.7
219.563,712.5,21.2,3.80523,18.8
219.625,692.86,22.1,3.50285,18.9
219.688,526.34,23.3,3.47477,19.4
219.75,354.46,22.9,3.41787,19.2
219.813,37.05,20.6,4.13443,18.2
219.875,0,18.8,4.83711,17.2
219.938,0,17.8,5.25666,16.5
220,0,17.2,5.49395,16.1
220.063,0,17.4,5.65625,15.9
220.125,0,16.9,5.86446,16
220.188,0,17.4,5.90932,16.2
220.25,0,16.9,5.80113,16.3
220.313,33.04,17.7,5.66632,16.6
220.375,66.07,18.3,5.64384,16.7
220.438,138.39,20,5.91106,17.6
220.5,79.46,20.3,6.27516,18
220.563,148.66,21,6.58567,18.5
220.625,167.41,21.5,6.86244,18.9
220.688,169.64,22,7.17731,19
220.75,54.91,21.7,7.58562,19
220.813,41.07,20.2,8.6778,18.6
220.875,0,19.3,9.60109,18.2
220.938,0,18.3,10.4267,17.4
221,0,18,11.0512,17.3
221.063,0,16.4,11.2111,16.8
221.125,0,15.6,11.3026,16.5
221.188,0,14.6,11.2574,16.3
221.25,0,13.7,11.0686,16.1
221.313,197.32,13.4,10.0353,15.7
221.375,370.54,14.3,9.03908,15.9
221.438,655.36,16.5,8.31569,16.2
221.5,738.39,17.5,7.60304,17.2
221.563,752.23,19,7.07735,18.2
221.625,666.96,19.2,6.54894,18.1
221.688,516.52,19.2,5.91503,17.7
221.75,303.57,18.8,5.27167,17.3
221.813,51.34,17.2,4.64818,16.5
221.875,0,15.7,4.07443,16
221.938,0,13.8,3.5479,15.2
222,0,13.1,2.91993,14.8
222.063,0,12.2,2.24133,14.2
222.125,0,11.6,1.57792,14
222.188,0,11.1,0.872852,13.9
222.25,0,11.3,0.133203,13.8
222.313,118.3,11.8,-0.320749,13.8
222.375,262.5,12.9,-1.18577,14.3
222.438,637.05,16.4,-2.21512,15.6
222.5,660.71,17.4,-2.91875,16.4
222.563,489.73,19.1,-3.03325,17.4
222.625,491.52,19.9,-2.98228,17.5
222.688,290.18,20.2,-2.86577,17.5
222.75,164.29,19.8,-2.53098,17.4
222.813,31.7,18.2,-1.28513,16.8
222.875,0,17.1,-0.102951,16.3
222.938,0,16.3,0.784665,15.7
223,0,15.6,1.54629,15.5
223.063,0,15.6,2.07232,15.2
223.125,0,15.4,2.56527,15.1
223.188,0,15.1,3.12928,15.1
223.25,0,15,3.70045,15
223.313,18.3,14.6,4.23653,15.1
223.375,34.82,14.4,4.66348,15.2
223.438,162.05,15.6,4.95251,15.3
223.5,210.71,17.2,5.34421,16
223.563,86.16,18.7,5.94655,16.9
223.625,40.63,17.6,6.54277,16.7
223.688,66.07,17.9,7.23623,16.7
223.75,93.75,18.6,7.91934,16.9
223.813,6.25,19.3,8.71989,17.2
223.875,0,18.9,9.85963,17.2
223.938,0,18.6,10.9972,17.1
224,0,18.6,11.9684,17
224.063,0,18.4,12.5895,17
224.125,0,18.4,13.0949,17
224.188,0,18.5,13.5863,17
224.25,0,18.3,13.9679,17
224.313,134.38,18.1,13.9156,17.1
224.375,290.63,19,13.6061,17.5
224.438,608.04,21.4,13.1916,18.7
224.5,699.55,23.1,12.8795,19.4
224.563,595.98,24.9,12.8082,20.4
224.625,634.82,26.1,12.7353,20.4
224.688,257.14,26.2,12.8819,20.4
224.75,181.25,26.2,13.0795,20.3
224.813,36.61,24.4,13.1231,19.7
224.875,0,22.6,13.1813,18.9
224.938,0,22,13.2712,17.6
225,0,19.5,13.292,17.2
225.063,0,21,13.2214,16.6
225.125,0,21.2,13.1929,16.6
225.188,0,19.1,13.0438,16.4
225.25,0,19.6,12.8354,16.3
225.313,99.11,19.7,12.5758,16.3
225.375,94.2,19.1,12.5919,16.8
225.438,350,23.4,12.4991,18.6
225.5,336.16,24.6,12.441,19.6
225.563,641.07,27.8,12.3604,21.1
225.625,437.05,28,12.4019,21.5
225.688,164.29,27.7,12.5784,21.4
225.75,77.68,25.8,12.6946,21.2
225.813,15.18,24.3,13.1867,20.7
225.875,0,24.3,13.9027,20.4
225.938,0,24.3,14.7362,20.3
226,0,24.1,15.4784,20.2
226.063,0,24.1,15.96,20.2
226.125,0,22.7,16.3924,20.3
226.188,0,20.4,16.5106,19.8
226.25,0,20.1,16.5792,19.5
226.313,29.46,20,16.8029,19.2
226.375,92.86,20.3,17.0732,19.3
226.438,72.77,20.7,17.3312,19.5
226.5,95.98,20.7,17.6152,19.5
226.563,246.43,21.9,17.7941,20
226.625,383.04,23,17.9501,20.4
226.688,451.34,24.8,18.1538,21.1
226.75,163.84,24.1,18.3575,21.2
226.813,4.91,19.9,18.6179,19.5
226.875,0,19.8,18.6589,19.4
226.938,0,19.7,18.817,19.1
227,0,19.6,18.8427,19
227.063,0,19,18.8926,18.8
227.125,0,18.5,18.8271,18.6
227.188,0,18.2,18.6473,18.3
227.25,0,18.1,18.5697,18.3
227.313,23.21,16.8,18.3683,18
227.375,29.02,15.4,18.0543,17.7
227.438,94.2,15.1,17.6504,17.4
227.5,181.7,15.4,17.1548,17.3
227.563,150,15.8,16.6938,17.3
227.625,219.64,15.9,16.1791,17.2
227.688,90.18,15.8,15.8934,17.2
227.75,163.84,16.3,15.5861,17.2
227.813,19.64,16.4,15.4024,17.2
227.875,0,15.9,15.1468,17
227.938,0,15.4,14.8106,16.9
228,0,15.2,14.3928,16.9
228.063,0,14.2,13.9681,16.7
228.125,0,14.2,13.6093,16.5
228.188,0,14,13.2295,16.3
228.25,0,13.8,12.8984,16.1
228.313,168.75,15.8,12.1398,15.9
228.375,333.93,17,11.333,16.2
228.438,616.07,19.6,10.6309,17.4
228.5,726.79,20.6,10.1168,18.3
228.563,662.5,22,9.84763,19.3
228.625,703.57,23.1,9.56183,19.4
228.688,489.73,24.1,9.23698,19.9
228.75,333.48,24.2,8.91359,19.7
228.813,12.95,21.9,8.92794,18.9
228.875,0,21.4,9.01493,18.5
228.938,0,19.6,9.12427,17.9
229,0,20.2,9.3129,17.5
229.063,0,19,9.44313,17.5
229.125,0,18.6,9.669,17.4
229.188,0,18.3,9.7602,17.4
229.25,0,18.2,9.93923,17.4
229.313,129.91,18.6,9.78679,17.7
229.375,237.05,19.5,9.4715,18.1
229.438,541.07,22.3,9.23675,19.3
229.5,702.23,24.2,9.1947,20.2
229.563,740.63,26.5,9.41694,21.3
229.625,656.7,27.3,9.673,21.6
229.688,198.66,27.4,10.1572,21.7
229.75,252.68,27.4,10.5461,21.5
229.813,16.96,25.4,11.2379,21.1
229.875,0,24.2,11.9754,20.8
229.938,0,22.9,12.7133,20.4
230,0,22.5,13.352,20.3
230.063,0,22,13.7402,20
230.125,0,19.3,14.0131,19.5
230.188,0,18.5,14.1301,18.7
230.25,0,18.1,14.2714,18.3
230.313,165.18,18.8,13.431,18.1
230.375,323.66,19.2,12.6861,18.4
230.438,588.39,21.3,12.3726,19.4
230.5,608.48,22.2,12.144,20
230.563,562.05,23.9,12.161,20.7
230.625,440.18,23.5,12.2239,20.6
230.688,419.2,23.3,12.0752,20.3
230.75,274.55,23.2,11.9048,20.2
230.813,20.98,21,11.8431,19.4
230.875,0,20,11.9617,19
230.938,0,18.6,12.0041,18.3
231,0,17.7,11.921,18.1
231.063,0,16.4,11.5031,17.7
231.125,0,15.6,10.9948,17.5
231.188,0,14.9,10.2337,17.3
231.25,0,14.7,9.61282,17.1
231.313,105.8,15.5,8.96181,17
231.375,233.93,17.1,8.33066,17
231.438,387.95,18.6,7.69733,17.4
231.5,719.64,20.1,6.93704,18.2
231.563,493.3,21.5,6.5975,19.3
231.625,310.71,21.5,6.50601,19.1
231.688,312.5,22.1,6.45709,19.1
231.75,341.07,22.5,6.34956,19.2
231.813,22.32,19.5,6.78506,18.4
231.875,0,17.9,7.11163,17.7
231.938,0,16.4,7.15452,17.2
232,0,15.7,6.95648,17.1
232.063,0,15.6,6.55333,16.6
232.125,0,15.4,6.12315,16.5
232.188,0,14,5.92835,16.3
232.25,0,13.4,5.70618,16.1
232.313,87.5,13.9,5.55752,15.9
232.375,220.09,15.2,5.30668,16.1
232.438,618.3,19.9,5.00765,17
232.5,664.29,21,4.84165,18
232.563,621.88,21.4,5.04169,18.5
232.625,420.54,21.3,5.29696,18.7
232.688,116.96,20.5,5.72488,18.2
232.75,75.89,19.7,6.08984,17.8
232.813,8.93,18.1,6.56627,17.2
232.875,0,17.4,7.02894,17
232.938,0,15.7,7.30962,16.8
233,0,14.4,7.66099,16.7
233.063,0,13.5,7.63625,16.4
233.125,0,13.3,7.48929,16.3
233.188,0,13.2,7.49559,16.1
233.25,0,13.4,7.52749,16.1
233.313,22.77,13.9,7.74993,16.1
233.375,61.61,13.4,7.88066,16
233.438,62.05,12.7,7.88989,15.9
233.5,100.45,12.8,8.04698,15.9
233.563,137.05,12.3,8.2005,15.8
233.625,100.45,12.3,8.34861,15.7
233.688,32.14,12.2,8.54621,15.4
233.75,18.3,12.3,8.76206,15.2
233.813,5.8,12.6,9.03043,15.2
233.875,0,12.9,9.41882,15.2
233.938,0,13,9.94633,15.2
234,0,12.7,10.3816,15.2
234.063,0,11.8,10.5175,15.2
234.125,0,12,10.6014,15.1
234.188,0,12.1,10.5503,15.1
234.25,0,12,10.4912,15.1
234.313,45.09,12,10.4837,15.1
234.375,87.5,12.5,10.4754,15.1
234.438,292.86,14.2,10.4815,15.1
234.5,314.29,15.3,10.6072,15.3
234.563,163.84,16.1,10.7008,15.7
234.625,224.11,16.3,10.8187,15.9
234.688,91.07,16.5,10.8907,16
234.75,227.68,17.3,10.783,16.1
234.813,10.27,15.7,10.7763,16
234.875,0,15.6,10.9371,15.7
234.938,0,14.5,10.9246,15.6
235,0,14.3,10.9846,15.5
235.063,0,13.8,11.0197,15.4
235.125,0,13.7,11.0849,15.3
235.188,0,13.2,11.0383,15.2
235.25,0,13.7,11.061,15.2
235.313,56.25,15,11.0398,15.2
235.375,300.89,16,10.4332,15.2
235.438,592.41,19.2,10.0472,16.5
235.5,633.04,20.7,9.80572,17.7
235.563,647.32,22.7,9.86843,18.6
235.625,620.98,23.4,9.84961,18.8
235.688,480.36,24.4,9.90996,19.2
235.75,304.91,24.5,9.87428,19
235.813,19.64,21.9,9.79917,18.1
235.875,0,20.9,9.74706,17.5
235.938,0,19.7,9.69993,16.7
236,0,19.1,9.53211,16.4
236.063,0,18,9.28294,16.2
236.125,0,17,8.99222,16.1
236.188,0,17.6,8.76012,15.9
236.25,0,16.9,8.71776,15.9
236.313,154.46,18,8.21841,15.7
236.375,202.23,20,7.91954,15.9
236.438,551.34,23.1,7.87469,17.7
236.5,514.29,23.5,7.8692,18.7
236.563,483.62,21.4,7.95541,18.92
236.625,436.37,21.8,8.04644,19.08
236.688,456.7,26.2,8.11491,20.1
236.75,304.02,25.9,8.0736,20
236.813,20.09,22.3,7.96431,18.9
236.875,0,22.4,8.54658,18.1
236.938,0,20.7,8.79341,17.2
237,0,19.9,8.89116,16.9
237.063,0,18.9,8.71727,16.6
237.125,0,18.2,8.60445,16.5
237.188,0,16.8,8.43646,16.3
237.25,0,16.9,8.45441,16.2
237.313,143.3,16.8,8.15141,16.1
237.375,301.79,19.4,7.67631,16.1
237.438,572.32,22.3,7.45479,18
237.5,673.21,23.4,7.31716,19.1
237.563,711.61,24.8,7.41021,20
237.625,652.23,25.2,7.57268,20.1
237.688,441.07,25.3,7.73326,20.3
237.75,261.61,24.9,7.95961,20.1
237.813,14.29,23,8.47147,19.3
237.875,0,21.5,8.62799,18.8
237.938,0,19.5,8.61349,17.9
238,0,18.8,8.54688,17.5
238.063,0,18.1,8.47,16.9
238.125,0,17.8,8.36895,16.8
238.188,0,16,8.44182,16.6
238.25,0,16.2,8.58018,16.6
238.313,83.93,17,8.73042,16.5
238.375,120.98,18.1,8.79238,16.8
238.438,163.39,20.3,9.00003,17.7
238.5,133.04,20.3,9.21865,17.8
238.563,509.38,21.5,9.24507,18.4
238.625,503.57,22.9,9.44764,19
238.688,248.66,22.9,9.77517,19.1
238.75,70.54,22,10.0908,18.8
238.813,5.8,18.2,10.6083,17.7
238.875,0,18.8,11.3296,17.4
238.938,0,18.2,11.8173,17.3
239,0,18.2,12.2874,17.2
239.063,0,18.2,12.6175,17.3
239.125,0,18.2,12.9041,17.3
239.188,0,18.1,13.1499,17.4
239.25,0,18.1,13.3313,17.4
239.313,34.82,18,13.5481,17.5
239.375,74.11,18.4,13.8469,17.6
239.438,119.64,19.3,14.2556,18.1
239.5,147.77,19.8,14.617,18.3
239.563,117.41,20.6,14.9089,18.7
239.625,180.8,21.2,15.1603,18.9
239.688,73.21,21.6,15.3721,19.2
239.75,202.68,22,15.5027,19.5
239.813,3.57,20.7,15.7155,19.4
239.875,0,20.1,15.9459,19.1
239.938,0,18.1,15.9883,18.4
240,0,18.5,16.0448,18.1
240.063,0,19.7,16.4535,17.9
240.125,0,19.6,16.6938,18
240.188,0,19.5,16.7581,18.2
240.25,0,19.3,16.7495,18.2
240.313,61.61,19.2,16.8969,18.2
240.375,136.61,19.5,16.9952,18.5
240.438,330.36,21,17.0369,19.1
240.5,591.07,22.4,16.837,19.7
240.563,510.71,24.5,16.8333,20.6
240.625,379.46,24.5,16.8225,20.5
240.688,341.07,25.3,16.7521,20.7
240.75,205.8,24.8,16.6803,20.4
240.813,12.05,22.9,16.5007,19.9
240.875,0,22.6,16.3034,19.5
240.938,0,22.6,16.1008,19
241,0,21.6,15.8797,18.8
241.063,0,19.8,15.5747,18.4
241.125,0,18.9,15.323,18.1
241.188,0,19.4,14.9838,17.7
241.25,0,18.9,14.5936,17.7
241.313,122.77,19,13.7514,17.5
241.375,228.57,19.2,13.1965,17.6
241.438,571.43,20.5,12.7424,18.2
241.5,660.71,21.6,12.4273,19
241.563,732.59,22.9,12.1728,19.9
241.625,410.71,22.9,11.9605,19.9
241.688,240.63,22.6,11.8065,19.6
241.75,229.91,22.7,11.5853,19.4
241.813,6.25,18.3,11.3019,18.2
241.875,0,16.2,10.9649,17.6
241.938,0,13.9,10.2546,17.1
242,0,12.9,9.67485,16.8
242.063,0,12.1,8.84099,16.4
242.125,0,11.8,7.98777,16.2
242.188,0,11.2,7.15703,16
242.25,0,10.5,6.29299,15.7
242.313,142.86,10.7,4.94876,15.4
242.375,309.38,11.8,3.74779,15.5
242.438,590.63,15.2,3.02112,15.9
242.5,688.39,16.6,2.44292,16.3
242.563,725,17.9,2.09729,17.2
242.625,660.71,18.7,1.7973,17.3
242.688,446.88,19.6,1.53566,17.3
242.75,279.02,19.3,1.32057,17.2
242.813,14.73,17.2,1.5015,16.6
242.875,0,16.3,1.36604,16.5
242.938,0,14.8,1.23277,16.2
243,0,14.5,0.960541,16
243.063,0,13.3,0.450231,15.7
243.125,0,12.9,-0.117304,15.6
243.188,0,12.2,-0.765481,15.4
243.25,0,11.9,-1.37332,15.3
243.313,135.27,12.1,-2.50479,15.2
243.375,305.8,13.7,-3.52541,15.3
243.438,590.18,17,-3.70504,15.8
243.5,678.13,18,-3.73737,16.3
243.563,714.73,20,-3.51124,17.6
243.625,667.41,20.6,-3.22516,17.7
243.688,421.43,21.2,-2.85718,17.8
243.75,281.25,21.1,-2.46832,17.6
243.813,12.5,18.1,-1.48053,16.6
243.875,0,17.2,-0.605844,16.3
243.938,0,16.3,-0.226883,15.6
244,0,15.9,0.0111428,15.4
244.063,0,15.6,0.161117,15.1
244.125,0,15.4,0.247582,15
244.188,0,14.7,0.280473,14.7
244.25,0,16.2,0.379085,14.7
244.313,118.75,15.4,0.11552,14.7
244.375,242.86,17.8,-0.103484,14.9
244.438,466.07,20.6,-0.0266831,16
244.5,674.11,22.9,0.147437,17.4
244.563,724.11,25.9,0.55683,19.3
244.625,632.14,26.7,1.00441,19.5
244.688,422.77,27.1,1.49041,19.6
244.75,235.71,26,1.9279,19.2
244.813,9.82,23.1,2.92474,17.9
244.875,0,22.4,3.88745,17.1
244.938,0,20.3,4.39541,16.3
245,0,19.7,4.88242,16.1
245.063,0,18.8,5.10813,15.8
245.125,0,18.1,5.26756,15.6
245.188,0,18.8,5.38814,15.3
245.25,0,17.2,5.4576,15.2
245.313,138.39,19.7,5.4182,15.2
245.375,187.5,20.4,5.47146,15.5
245.438,611.16,24.4,5.57928,17.5
245.5,678.57,26.6,5.9427,19.1
245.563,669.64,26.7,6.26886,20.2
245.625,551.34,26.9,6.59647,20.5
245.688,407.59,27,6.96891,20.3
245.75,187.5,26.4,7.34447,20.2
245.813,8.48,23.3,8.0506,19.2
245.875,0,22.5,8.73187,18.3
245.938,0,21.2,9.09687,17.3
246,0,20,9.29079,17.1
246.063,0,18.8,9.21681,16.5
246.125,0,18.9,9.13879,16.4
246.188,0,17.8,9.03696,16.1
246.25,0,16.7,8.94814,15.9
246.313,130.36,20.6,8.43186,15.9
246.375,296.88,22.9,7.9634,16.2
246.438,571.43,25.8,7.88631,18.5
246.5,657.14,27.2,7.92192,19.9
246.563,700.89,28.7,8.07675,21.3
246.625,633.48,28.9,8.3274,21.4
246.688,386.16,28.9,8.56974,21.1
246.75,257.59,28.6,8.88741,20.9
246.813,6.25,25.1,9.33525,19.8
246.875,0,24.2,9.69218,19
246.938,0,22.5,9.92742,18.2
247,0,21.5,9.94893,17.8
247.063,0,20.7,10.0844,17.2
247.125,0,20.3,10.2281,17
247.188,0,19.1,10.2202,16.6
247.25,0,18,10.1228,16.4
247.313,120.09,18.6,9.77794,16.4
247.375,270.09,21.1,9.25577,16.9
247.438,402.68,23.2,9.05793,18.4
247.5,444.64,24.4,9.07828,19.3
247.563,633.48,27.6,9.18225,20.6
247.625,610.71,28.6,9.28878,21
247.688,415.63,28.4,9.45638,21
247.75,223.21,27.8,9.7193,20.8
247.813,0,24.6,10.5119,19.7
247.875,0,22.5,11.1146,19
247.938,0,20.1,11.3739,18.3
248,0,19.4,11.4254,18
248.063,0,18.5,11.5169,17.7
248.125,0,18,11.5525,17.6
248.188,0,18.2,11.7082,17.4
248.25,0,18.1,11.8493,17.5
248.313,71.43,18,11.7976,17.4
248.375,133.48,18.9,11.7765,17.8
248.438,441.07,21.3,11.5772,18.8
248.5,333.93,22,11.5812,19.3
248.563,514.73,24.3,11.4678,20.2
248.625,497.32,24.8,11.2329,20.5
248.688,277.23,25.2,11.2268,20.4
248.75,234.38,25,11.2192,20.3
248.813,0,22.6,11.8241,19.7
248.875,0,21.8,12.6287,19.4
248.938,0,20.3,12.8943,18.9
249,0,19.6,13.16,18.6
249.063,0,19.4,13.4074,18.4
249.125,0,19.2,13.6288,18.2
249.188,0,19,13.8298,18
249.25,0,19,14.0252,18
249.313,33.48,19.8,14.138,18.2
249.375,65.63,20.3,14.377,18.5
249.438,141.52,20.9,14.6268,18.9
249.5,180.36,21.7,14.9271,19.4
249.563,238.39,23.2,15.0545,20.2
249.625,202.23,24.1,15.2069,20.4
249.688,40.18,22.1,15.325,20.5
249.75,89.73,21.4,15.3845,20.4
249.813,0,21.2,15.6517,20.3
249.875,0,21.3,15.901,20
249.938,0,21.1,16.4176,19.8
250,0,21,16.7131,19.8
250.063,0,20.6,16.9711,19.6
250.125,0,20.5,17.3264,19.5
250.188,0,20.6,17.5965,19.4
250.25,0,20.6,17.927,19.4
250.313,50,20.6,17.9884,19.4
250.375,99.11,20.9,17.9672,19.5
250.438,457.14,22.9,17.9474,20.3
250.5,493.75,23.7,17.7968,20.7
250.563,532.14,25.3,17.793,21.3
250.625,375.89,25.2,17.8609,21.4
250.688,59.82,23.9,17.9631,20.9
250.75,37.95,22.2,17.9894,20.5
250.813,0,22,18.0508,20
250.875,0,22,18.0923,19.9
250.938,0,21.9,18.1399,19.9
251,0,21.6,18.185,19.8
251.063,0,21.1,18.2827,19.7
251.125,0,20.9,18.3306,19.7
251.188,0,20.8,18.3134,19.6
251.25,0,20.8,18.3407,19.5
251.313,30.8,20.9,18.3573,19.5
251.375,63.39,21.1,18.29,19.6
251.438,126.79,21.9,18.1313,20
251.5,64.29,21.7,18.0574,20
251.563,166.96,22.4,18.0338,20.4
251.625,308.48,22.7,17.9201,20.6
251.688,242.86,23.9,17.7481,20.9
251.75,71.43,23.3,17.6006,20.7
251.813,0,21,17.4599,20.1
251.875,0,20.8,17.3348,19.8
251.938,0,20.7,17.6194,19.6
252,0,20.6,17.8873,19.6
252.063,0,20.6,17.9889,19.5
252.125,0,20.6,18.0088,19.5
252.188,0,20.5,17.9984,19.4
252.25,0,20.4,17.9478,19.5
252.313,50.89,20.2,17.8718,19.4
252.375,117.86,20.9,17.8536,19.6
252.438,232.14,21.7,17.8438,20
252.5,484.07,22.2,17.4581,18.82
252.563,536.98,23.8,17.1727,19.81
252.625,576.34,25.7,17.0931,21.7
252.688,258.04,25.5,16.9648,21.6
252.75,130.36,24.8,16.8292,21.3
252.813,0,22.4,16.5715,20.6
252.875,0,21.3,16.316,20.1
252.938,0,20.7,16.4118,19.7
253,0,20.9,16.4539,19.7
253.063,0,20.6,16.4408,19.6
253.125,0,20.5,16.4711,19.6
253.188,0,20.2,16.5892,19.5
253.25,0,20.2,16.7012,19.4
253.313,1.34,20,16.8135,19.5
253.375,161.4,19.3,16.5102,19.6
253.438,114.29,19.8,16.4785,19.8
253.5,70.98,19.7,16.3939,19.8
253.563,74.11,18.8,16.2789,19.8
253.625,70.09,19.1,16.2141,19.8
253.688,40.18,19,16.1487,19.8
253.75,20.54,18.9,16.145,19.7
253.813,0,18.6,16.1225,19.6
253.875,0,18.3,15.9632,19.5
253.938,0,18,15.8251,19.3
254,0,18.1,16.099,19.2
254.063,0,18,16.2715,19.1
254.125,0,17.5,16.1775,19.1
254.188,0,16.2,16.0131,18.7
254.25,0,15.3,15.8352,18.6
254.313,98.66,14.7,15.2164,18.2
254.375,237.5,15.5,14.7252,18.1
254.438,500,17.6,14.3456,18.4
254.5,595.09,18.7,14.0488,18.9
254.563,651.79,20.4,13.8915,19.1
254.625,601.34,20.8,13.8258,19.3
254.688,357.14,21,13.4311,19.1
254.75,216.52,20.6,12.9949,18.8
254.813,0,17.3,12.4346,18.4
254.875,0,17.2,12.2809,18
254.938,0,16,11.7055,17.5
255,0,15.8,11.1471,17.3
255.063,0,14.5,10.4907,17
255.125,0,14.3,9.78159,16.7
255.188,0,13.3,9.05538,16.3
255.25,0,12.7,8.31528,16.1
255.313,106.25,12.2,7.11601,15.8
255.375,262.5,15,6.26454,16.1
255.438,539.29,17.5,5.65488,16.9
255.5,625,18.4,5.10393,17.5
255.563,663.39,20.1,4.78176,18.1
255.625,611.61,20.6,4.57949,18.6
255.688,382.14,21.4,4.38152,18.6
255.75,223.21,21.7,4.18445,18.4
255.813,0,17.5,4.47189,17.6
255.875,0,17.5,4.68313,17.4
255.938,0,17.3,4.54474,16.9
256,0,16.9,4.28961,16.7
256.063,0,15.4,3.81412,16.4
256.125,0,15.4,3.29627,16.2
256.188,0,14.6,3.01353,16.1
256.25,0,13.8,2.73764,16
256.313,100.45,13.5,2.05398,15.8
256.375,258.04,16.2,1.64264,16
256.438,554.46,19.9,1.24801,16.7
256.5,615.63,20.4,1.04897,17.6
256.563,653.13,21.7,1.16215,18.6
256.625,613.39,22.3,1.23662,19.1
256.688,382.59,22.5,1.49482,19.1
256.75,216.07,21.8,1.82724,18.8
256.813,0,18,2.49959,17.8
256.875,0,16.3,2.76614,17.3
256.938,0,14.5,2.85473,17
257,0,14.2,2.92395,16.9
257.063,0,14.2,2.86319,16.7
257.125,0,14.3,2.78609,16.6
257.188,0,14.5,2.96989,16.5
257.25,0,13.9,3.17617,16.5
257.313,82.14,14.6,3.15572,16.4
257.375,224.55,15.9,2.83871,16.4
257.438,368.75,19.2,2.82614,17.3
257.5,119.64,18.8,3.20685,17.6
257.563,144.2,19.1,3.67888,18
257.625,227.23,19.2,4.12727,18.1
257.688,78.57,18,4.70524,18
257.75,147.77,18,5.08208,17.9
257.813,0,17.1,6.01299,17.5
